,Time (s),Power (Watts)
2856,5.136,8.57446e-06
2857,5.138,8.52556e-06
2858,5.14,8.52398e-06
2859,5.142,8.61074e-06
2860,5.144,8.73851e-06
2861,5.146,8.77479e-06
2862,5.148,8.7322e-06
2863,5.15,8.74166e-06
2864,5.152,8.83631e-06
2865,5.154,8.96881e-06
2866,5.156,9.02086e-06
2867,5.158,8.9972e-06
2868,5.16,9.00193e-06
2869,5.162,9.07922e-06
2870,5.163,9.23381e-06
2871,5.166,9.36158e-06
2872,5.167,9.3742e-06
2873,5.169,9.3947e-06
2874,5.171,9.48304e-06
2875,5.173,9.6597e-06
2876,5.175,9.80482e-06
2877,5.177,9.84741e-06
2878,5.179,9.89947e-06
2879,5.181,1.0032e-05
2880,5.183,1.02433e-05
2881,5.185,1.04247e-05
2882,5.187,1.04973e-05
2883,5.189,1.05825e-05
2884,5.191,1.07371e-05
2885,5.193,1.09831e-05
2886,5.195,1.11945e-05
2887,5.197,1.13065e-05
2888,5.199,1.14343e-05
2889,5.202,1.16283e-05
2890,5.203,1.19043e-05
2891,5.206,1.21536e-05
2892,5.207,1.22955e-05
2893,5.209,1.23602e-05
2894,5.211,1.25353e-05
2895,5.212,1.28003e-05
2896,5.214,1.30968e-05
2897,5.216,1.33161e-05
2898,5.218,1.34612e-05
2899,5.22,1.36537e-05
2900,5.222,1.3925e-05
2901,5.224,1.42294e-05
2902,5.226,1.44534e-05
2903,5.228,1.45843e-05
2904,5.23,1.4578e-05
2905,5.232,1.41773e-05
2906,5.234,1.3264e-05
2907,5.236,1.19595e-05
2908,5.238,1.06124e-05
2909,5.24,9.47042e-06
2910,5.242,8.56184e-06
2911,5.244,7.82993e-06
2912,5.246,7.14061e-06
2913,5.248,6.46234e-06
2914,5.25,5.91814e-06
2915,5.252,5.52852e-06
2916,5.254,5.23828e-06
2917,5.256,4.92596e-06
2918,5.258,4.58367e-06
2919,5.26,4.4417e-06
2920,5.262,4.23506e-06
2921,5.263,4.14673e-06
2922,5.265,4.07732e-06
2923,5.267,3.92274e-06
2924,5.269,3.80286e-06
2925,5.271,3.79182e-06
2926,5.273,3.84229e-06
2927,5.274,3.99215e-06
2928,5.276,4.10256e-06
2929,5.278,4.13411e-06
2930,5.279,4.27134e-06
2931,5.281,4.53634e-06
2932,5.283,4.95751e-06
2933,5.285,5.44492e-06
2934,5.287,5.90394e-06
2935,5.289,6.486e-06
2936,5.291,7.23999e-06
2937,5.293,7.70059e-06
2938,5.294,8.71643e-06
2939,5.296,9.23854e-06
2940,5.297,1.02544e-05
2941,5.299,1.13207e-05
2942,5.301,1.18744e-05
2943,5.302,1.24469e-05
2944,5.304,1.35874e-05
2945,5.305,1.46064e-05
2946,5.307,1.5384e-05
2947,5.309,1.572e-05
2948,5.31,1.63399e-05
2949,5.312,1.69378e-05
2950,5.314,1.74788e-05
2951,5.316,1.78763e-05
2952,5.318,1.81271e-05
2953,5.32,1.82502e-05
2954,5.321,1.85104e-05
2955,5.323,1.87833e-05
2956,5.325,1.89016e-05
2957,5.326,1.89947e-05
2958,5.327,1.90499e-05
2959,5.329,1.90562e-05
2960,5.33,1.90751e-05
2961,5.331,1.91398e-05
2962,5.333,1.92486e-05
2963,5.335,1.93086e-05
2964,5.337,1.92834e-05
2965,5.338,1.91792e-05
2966,5.34,1.9143e-05
2967,5.341,1.91098e-05
2968,5.342,1.91004e-05
2969,5.343,1.91067e-05
2970,5.344,1.91209e-05
2971,5.345,1.91146e-05
2972,5.346,1.90862e-05
2973,5.347,1.90231e-05
2974,5.349,1.88322e-05
2975,5.35,1.86745e-05
2976,5.352,1.85972e-05
2977,5.354,1.85388e-05
2978,5.356,1.83874e-05
2979,5.358,1.81492e-05
2980,5.36,1.79662e-05
2981,5.362,1.78984e-05
2982,5.364,1.78101e-05
2983,5.365,1.7687e-05
2984,5.367,1.74441e-05
2985,5.369,1.71949e-05
2986,5.371,1.70214e-05
2987,5.373,1.69031e-05
2988,5.375,1.67627e-05
2989,5.377,1.65056e-05
2990,5.379,1.62595e-05
2991,5.381,1.60828e-05
2992,5.383,1.5974e-05
2993,5.385,1.58383e-05
2994,5.387,1.55875e-05
2995,5.389,1.53415e-05
2996,5.391,1.51664e-05
2997,5.393,1.50607e-05
2998,5.395,1.49329e-05
2999,5.397,1.46947e-05
3000,5.399,1.44692e-05
3001,5.401,1.4313e-05
3002,5.403,1.42357e-05
3003,5.405,1.41237e-05
3004,5.407,1.38981e-05
3005,5.409,1.37814e-05
3006,5.41,1.36e-05
3007,5.412,1.34943e-05
3008,5.414,1.34234e-05
3009,5.416,1.32735e-05
3010,5.418,1.30542e-05
3011,5.42,1.28918e-05
3012,5.422,1.28097e-05
3013,5.424,1.27609e-05
3014,5.426,1.26331e-05
3015,5.428,1.24233e-05
3016,5.43,1.22734e-05
3017,5.432,1.2204e-05
3018,5.434,1.21693e-05
3019,5.436,1.2051e-05
3020,5.438,1.18665e-05
3021,5.44,1.17387e-05
3022,5.442,1.16945e-05
3023,5.444,1.16851e-05
3024,5.446,1.15952e-05
3025,5.448,1.14216e-05
3026,5.45,1.13112e-05
3027,5.452,1.1286e-05
3028,5.454,1.12907e-05
3029,5.456,1.12134e-05
3030,5.458,1.10683e-05
3031,5.46,1.10178e-05
3032,5.461,1.09752e-05
3033,5.463,1.10036e-05
3034,5.465,1.10084e-05
3035,5.467,1.08932e-05
3036,5.469,1.07891e-05
3037,5.471,1.07591e-05
3038,5.473,1.08128e-05
3039,5.475,1.0838e-05
3040,5.477,1.07465e-05
3041,5.479,1.06724e-05
3042,5.481,1.06677e-05
3043,5.483,1.07434e-05
3044,5.485,1.0797e-05
3045,5.487,1.07244e-05
3046,5.489,1.06645e-05
3047,5.491,1.06582e-05
3048,5.493,1.06203e-05
3049,5.495,1.03727e-05
3050,5.497,9.83322e-06
3051,5.499,9.17544e-06
3052,5.501,8.51767e-06
3053,5.503,7.92773e-06
3054,5.505,7.32832e-06
3055,5.507,6.66266e-06
3056,5.509,6.08376e-06
3057,5.512,5.63578e-06
3058,5.513,5.33608e-06
3059,5.515,5.06635e-06
3060,5.517,4.7351e-06
3061,5.519,4.43855e-06
3062,5.521,4.24295e-06
3063,5.523,4.15935e-06
3064,5.525,4.11834e-06
3065,5.527,3.98741e-06
3066,5.528,3.78866e-06
3067,5.53,3.64827e-06
3068,5.532,3.61515e-06
3069,5.534,3.63723e-06
3070,5.536,3.5836e-06
3071,5.538,3.45741e-06
3072,5.54,3.37696e-06
3073,5.542,3.39116e-06
3074,5.544,3.45426e-06
3075,5.547,3.43375e-06
3076,5.548,3.33595e-06
3077,5.55,3.28548e-06
3078,5.552,3.32649e-06
3079,5.554,3.4022e-06
3080,5.556,3.41955e-06
3081,5.557,3.39432e-06
3082,5.558,3.30914e-06
3083,5.56,3.25708e-06
3084,5.563,3.29336e-06
3085,5.564,3.37854e-06
3086,5.566,3.38327e-06
3087,5.568,3.29178e-06
3088,5.57,3.23973e-06
3089,5.572,3.28074e-06
3090,5.575,3.36908e-06
3091,5.577,3.3817e-06
3092,5.578,3.30125e-06
3093,5.58,3.25866e-06
3094,5.582,3.29967e-06
3095,5.584,3.39432e-06
3096,5.586,3.40378e-06
3097,5.588,3.3186e-06
3098,5.59,3.26812e-06
3099,5.592,3.31071e-06
3100,5.594,3.40062e-06
3101,5.596,3.41482e-06
3102,5.598,3.34068e-06
3103,5.6,3.29652e-06
3104,5.602,3.33753e-06
3105,5.604,3.4369e-06
3106,5.606,3.44479e-06
3107,5.608,3.36277e-06
3108,5.61,3.30914e-06
3109,5.613,3.34699e-06
3110,5.614,3.43848e-06
3111,5.617,3.45583e-06
3112,5.618,3.38485e-06
3113,5.621,3.33437e-06
3114,5.622,3.37539e-06
3115,5.624,3.46845e-06
3116,5.626,3.48107e-06
3117,5.628,3.39905e-06
3118,5.63,3.34226e-06
3119,5.632,3.38012e-06
3120,5.634,3.47792e-06
3121,5.636,3.49054e-06
3122,5.638,3.41798e-06
3123,5.64,3.36434e-06
3124,5.642,3.40378e-06
3125,5.644,3.49369e-06
3126,5.646,3.51104e-06
3127,5.648,3.43059e-06
3128,5.65,3.39589e-06
3129,5.652,3.37223e-06
3130,5.653,3.4511e-06
3131,5.656,3.52682e-06
3132,5.658,3.47792e-06
3133,5.659,3.41009e-06
3134,5.662,3.39432e-06
3135,5.663,3.47476e-06
3136,5.665,3.54417e-06
3137,5.667,3.49054e-06
3138,5.669,3.41955e-06
3139,5.671,3.39274e-06
3140,5.673,3.47318e-06
3141,5.675,3.54732e-06
3142,5.677,3.5e-06
3143,5.679,3.4369e-06
3144,5.681,3.4164e-06
3145,5.683,3.49842e-06
3146,5.685,3.57256e-06
3147,5.687,3.51577e-06
3148,5.689,3.44795e-06
3149,5.691,3.42113e-06
3150,5.693,3.50631e-06
3151,5.695,3.57414e-06
3152,5.697,3.56625e-06
3153,5.698,3.49211e-06
3154,5.7,3.44006e-06
3155,5.702,3.48107e-06
3156,5.704,3.57256e-06
3157,5.706,3.58991e-06
3158,5.708,3.50946e-06
3159,5.71,3.47634e-06
3160,5.712,3.45268e-06
3161,5.713,3.53155e-06
3162,5.715,3.60726e-06
3163,5.717,3.55994e-06
3164,5.719,3.49842e-06
3165,5.721,3.47634e-06
3166,5.723,3.55994e-06
3167,5.725,3.60726e-06
3168,5.727,3.62461e-06
3169,5.728,3.57887e-06
3170,5.729,3.51104e-06
3171,5.731,3.48423e-06
3172,5.733,3.5631e-06
3173,5.735,3.64196e-06
3174,5.737,3.59622e-06
3175,5.739,3.53313e-06
3176,5.741,3.51262e-06
3177,5.743,3.59149e-06
3178,5.745,3.67036e-06
3179,5.747,3.61988e-06
3180,5.749,3.55205e-06
3181,5.751,3.52524e-06
3182,5.753,3.60253e-06
3183,5.755,3.68298e-06
3184,5.757,3.63566e-06
3185,5.759,3.60095e-06
3186,5.76,3.5489e-06
3187,5.763,3.58202e-06
3188,5.764,3.6814e-06
3189,5.767,3.70191e-06
3190,5.768,3.62619e-06
3191,5.771,3.5631e-06
3192,5.772,3.59464e-06
3193,5.774,3.69244e-06
3194,5.776,3.71768e-06
3195,5.778,3.64827e-06
3196,5.78,3.60095e-06
3197,5.782,3.62935e-06
3198,5.784,3.72557e-06
3199,5.786,3.74923e-06
3200,5.788,3.67982e-06
3201,5.79,3.61515e-06
3202,5.792,3.63881e-06
3203,5.794,3.7445e-06
3204,5.796,3.76973e-06
3205,5.798,3.70348e-06
3206,5.8,3.64985e-06
3207,5.802,3.6814e-06
3208,5.804,3.7792e-06
3209,5.806,3.80601e-06
3210,5.808,3.73345e-06
3211,5.81,3.66878e-06
3212,5.813,3.69717e-06
3213,5.814,3.80286e-06
3214,5.816,3.82967e-06
3215,5.818,3.76658e-06
3216,5.82,3.70979e-06
3217,5.822,3.70822e-06
3218,5.824,3.78708e-06
3219,5.825,3.84072e-06
3220,5.827,3.877e-06
3221,5.828,3.80286e-06
3222,5.83,3.73345e-06
3223,5.832,3.76027e-06
3224,5.834,3.86595e-06
3225,5.836,3.89908e-06
3226,5.838,3.83125e-06
3227,5.84,3.76973e-06
3228,5.842,3.80128e-06
3229,5.844,3.89908e-06
3230,5.847,3.93378e-06
3231,5.848,3.89435e-06
3232,5.849,3.82494e-06
3233,5.851,3.78708e-06
3234,5.853,3.85964e-06
3235,5.855,3.94325e-06
3236,5.857,3.90539e-06
3237,5.859,3.84229e-06
3238,5.862,3.7997e-06
3239,5.863,3.877e-06
3240,5.865,3.95744e-06
3241,5.867,3.91485e-06
3242,5.869,3.83914e-06
3243,5.871,3.79339e-06
3244,5.873,3.86911e-06
3245,5.875,3.91801e-06
3246,5.876,3.94325e-06
3247,5.878,3.877e-06
3248,5.88,3.81232e-06
3249,5.882,3.82967e-06
3250,5.884,3.92747e-06
3251,5.886,3.95429e-06
3252,5.888,3.877e-06
3253,5.89,3.80759e-06
3254,5.892,3.82336e-06
3255,5.894,3.92432e-06
3256,5.896,3.94798e-06
3257,5.898,3.877e-06
3258,5.9,3.80917e-06
3259,5.902,3.83283e-06
3260,5.904,3.93221e-06
3261,5.906,3.97006e-06
3262,5.908,3.8833e-06
3263,5.91,3.81075e-06
3264,5.912,3.82652e-06
3265,5.914,3.92274e-06
3266,5.916,3.95271e-06
3267,5.918,3.88488e-06
3268,5.92,3.81863e-06
3269,5.922,3.83914e-06
3270,5.924,3.93694e-06
3271,5.926,3.9606e-06
3272,5.928,3.88804e-06
3273,5.93,3.81075e-06
3274,5.932,3.83598e-06
3275,5.934,3.92905e-06
3276,5.936,3.96218e-06
3277,5.938,3.88646e-06
3278,5.94,3.81705e-06
3279,5.942,3.84229e-06
3280,5.944,3.93536e-06
3281,5.946,3.96848e-06
3282,5.948,3.92274e-06
3283,5.95,3.8486e-06
3284,5.951,3.80286e-06
3285,5.953,3.877e-06
3286,5.955,3.95744e-06
3287,5.957,3.91801e-06
3288,5.959,3.84387e-06
3289,5.961,3.80286e-06
3290,5.963,3.88488e-06
3291,5.965,3.95902e-06
3292,5.967,3.91959e-06
3293,5.969,3.83756e-06
3294,5.971,3.79497e-06
3295,5.973,3.86595e-06
3296,5.975,3.9464e-06
3297,5.977,3.90381e-06
3298,5.979,3.83914e-06
3299,5.981,3.79655e-06
3300,5.983,3.87226e-06
3301,5.985,3.95271e-06
3302,5.987,3.90697e-06
3303,5.989,3.8281e-06
3304,5.991,3.7792e-06
3305,5.993,3.85807e-06
3306,5.995,3.94009e-06
3307,5.998,3.89593e-06
3308,6.0,3.82494e-06
3309,6.001,3.78708e-06
3310,6.004,3.86595e-06
3311,6.006,3.94009e-06
3312,6.007,3.88804e-06
3313,6.009,3.80759e-06
3314,6.012,3.76658e-06
3315,6.013,3.83598e-06
3316,6.016,3.9117e-06
3317,6.017,3.86595e-06
3318,6.019,3.78708e-06
3319,6.021,3.75081e-06
3320,6.023,3.81863e-06
3321,6.025,3.88804e-06
3322,6.027,3.8281e-06
3323,6.029,3.74607e-06
3324,6.031,3.70191e-06
3325,6.033,3.76816e-06
3326,6.035,3.83756e-06
3327,6.037,3.78235e-06
3328,6.039,3.70979e-06
3329,6.041,3.67351e-06
3330,6.044,3.74292e-06
3331,6.045,3.81232e-06
3332,6.047,3.74923e-06
3333,6.049,3.6672e-06
3334,6.051,3.62777e-06
3335,6.053,3.69717e-06
3336,6.055,3.76658e-06
3337,6.057,3.71137e-06
3338,6.059,3.63881e-06
3339,6.062,3.60726e-06
3340,6.063,3.6814e-06
3341,6.066,3.74923e-06
3342,6.067,3.68929e-06
3343,6.07,3.60411e-06
3344,6.071,3.57256e-06
3345,6.073,3.64512e-06
3346,6.075,3.71295e-06
3347,6.077,3.65616e-06
3348,6.079,3.58518e-06
3349,6.081,3.55994e-06
3350,6.083,3.63408e-06
3351,6.085,3.70191e-06
3352,6.087,3.64354e-06
3353,6.089,3.55679e-06
3354,6.091,3.52997e-06
3355,6.093,3.60726e-06
3356,6.095,3.67194e-06
3357,6.097,3.61673e-06
3358,6.099,3.55048e-06
3359,6.101,3.53786e-06
3360,6.103,3.63881e-06
3361,6.105,3.73188e-06
3362,6.107,3.71137e-06
3363,6.109,3.66405e-06
3364,6.112,3.66247e-06
3365,6.114,3.76342e-06
3366,6.115,3.83283e-06
3367,6.117,3.76973e-06
3368,6.119,3.68455e-06
3369,6.121,3.64512e-06
3370,6.123,3.70033e-06
3371,6.125,3.75081e-06
3372,6.127,3.67667e-06
3373,6.129,3.58991e-06
3374,6.131,3.55363e-06
3375,6.133,3.62619e-06
3376,6.135,3.69244e-06
3377,6.137,3.62777e-06
3378,6.139,3.55836e-06
3379,6.141,3.53628e-06
3380,6.143,3.61042e-06
3381,6.145,3.67982e-06
3382,6.148,3.6183e-06
3383,6.149,3.54417e-06
3384,6.151,3.51577e-06
3385,6.154,3.59464e-06
3386,6.155,3.66878e-06
3387,6.157,3.6183e-06
3388,6.159,3.55363e-06
3389,6.162,3.52839e-06
3390,6.164,3.61042e-06
3391,6.165,3.68771e-06
3392,6.167,3.63092e-06
3393,6.17,3.55679e-06
3394,6.172,3.52839e-06
3395,6.173,3.61042e-06
3396,6.175,3.68613e-06
3397,6.177,3.63566e-06
3398,6.179,3.5836e-06
3399,6.181,3.55205e-06
3400,6.183,3.63408e-06
3401,6.185,3.71137e-06
3402,6.187,3.66089e-06
3403,6.189,3.58518e-06
3404,6.191,3.55836e-06
3405,6.193,3.64354e-06
3406,6.196,3.7161e-06
3407,6.197,3.67194e-06
3408,6.199,3.60884e-06
3409,6.201,3.5836e-06
3410,6.203,3.66563e-06
3411,6.205,3.7445e-06
3412,6.207,3.6956e-06
3413,6.209,3.62304e-06
3414,6.212,3.59307e-06
3415,6.214,3.67351e-06
3416,6.216,3.75554e-06
3417,6.218,3.70506e-06
3418,6.219,3.64039e-06
3419,6.221,3.6183e-06
3420,6.223,3.6956e-06
3421,6.225,3.77131e-06
3422,6.227,3.72083e-06
3423,6.229,3.65143e-06
3424,6.231,3.6183e-06
3425,6.233,3.69717e-06
3426,6.235,3.76816e-06
3427,6.237,3.72241e-06
3428,6.239,3.65774e-06
3429,6.241,3.62304e-06
3430,6.243,3.70191e-06
3431,6.245,3.78078e-06
3432,6.248,3.72399e-06
3433,6.249,3.64827e-06
3434,6.251,3.60884e-06
3435,6.253,3.68455e-06
3436,6.255,3.75869e-06
3437,6.258,3.70822e-06
3438,6.259,3.67194e-06
3439,6.26,3.60568e-06
3440,6.262,3.63723e-06
3441,6.264,3.72714e-06
3442,6.266,3.73976e-06
3443,6.268,3.65301e-06
3444,6.27,3.58045e-06
3445,6.272,3.60884e-06
3446,6.274,3.69875e-06
3447,6.276,3.70664e-06
3448,6.278,3.6325e-06
3449,6.28,3.56783e-06
3450,6.282,3.59307e-06
3451,6.284,3.6814e-06
3452,6.286,3.68929e-06
3453,6.288,3.59622e-06
3454,6.29,3.52682e-06
3455,6.292,3.55363e-06
3456,6.295,3.63881e-06
3457,6.296,3.64196e-06
3458,6.298,3.55994e-06
3459,6.3,3.49842e-06
3460,6.302,3.52997e-06
3461,6.304,3.61988e-06
3462,6.306,3.61357e-06
3463,6.308,3.52366e-06
3464,6.31,3.45426e-06
3465,6.312,3.48265e-06
3466,6.314,3.56783e-06
3467,6.316,3.56625e-06
3468,6.318,3.47949e-06
3469,6.32,3.42271e-06
3470,6.322,3.42271e-06
3471,6.324,3.50316e-06
3472,6.325,3.55521e-06
3473,6.327,3.48107e-06
3474,6.329,3.40062e-06
3475,6.331,3.37854e-06
3476,6.333,3.46057e-06
3477,6.335,3.51262e-06
3478,6.337,3.44479e-06
3479,6.339,3.37065e-06
3480,6.341,3.3533e-06
3481,6.343,3.42744e-06
3482,6.345,3.47634e-06
3483,6.347,3.39589e-06
3484,6.349,3.31545e-06
3485,6.351,3.29494e-06
3486,6.353,3.36908e-06
3487,6.355,3.41482e-06
3488,6.357,3.33911e-06
3489,6.359,3.26655e-06
3490,6.361,3.25235e-06
3491,6.363,3.32964e-06
3492,6.365,3.37381e-06
3493,6.367,3.28863e-06
3494,6.369,3.20661e-06
3495,6.371,3.19399e-06
3496,6.373,3.26812e-06
3497,6.375,3.31229e-06
3498,6.377,3.23342e-06
3499,6.379,3.16875e-06
3500,6.381,3.16402e-06
3501,6.383,3.235e-06
3502,6.385,3.2697e-06
3503,6.387,3.24919e-06
3504,6.388,3.14667e-06
3505,6.39,3.1025e-06
3506,6.392,3.14351e-06
3507,6.394,3.2208e-06
3508,6.396,3.20818e-06
3509,6.398,3.11669e-06
3510,6.4,3.08041e-06
3511,6.402,3.12774e-06
3512,6.404,3.20976e-06
3513,6.406,3.18925e-06
3514,6.408,3.09146e-06
3515,6.41,3.04887e-06
3516,6.412,3.1025e-06
3517,6.414,3.17979e-06
3518,6.416,3.16559e-06
3519,6.418,3.08041e-06
3520,6.42,3.04729e-06
3521,6.422,3.10565e-06
3522,6.424,3.1861e-06
3523,6.426,3.17348e-06
3524,6.428,3.08041e-06
3525,6.43,3.03625e-06
3526,6.432,3.09146e-06
3527,6.434,3.17821e-06
3528,6.436,3.17033e-06
3529,6.438,3.09303e-06
3530,6.44,3.05991e-06
3531,6.442,3.11985e-06
3532,6.444,3.20661e-06
3533,6.446,3.2003e-06
3534,6.448,3.15297e-06
3535,6.449,3.08672e-06
3536,6.451,3.09146e-06
3537,6.454,3.17821e-06
3538,6.456,3.24131e-06
3539,6.457,3.17979e-06
3540,6.459,3.12616e-06
3541,6.462,3.13089e-06
3542,6.463,3.23027e-06
3543,6.465,3.28548e-06
3544,6.467,3.21922e-06
3545,6.469,3.15928e-06
3546,6.471,3.16244e-06
3547,6.473,3.25235e-06
3548,6.475,3.32964e-06
3549,6.477,3.38643e-06
3550,6.479,3.50631e-06
3551,6.48,3.98899e-06
3552,6.482,4.46063e-06
3553,6.484,4.52846e-06
3554,6.486,4.34548e-06
3555,6.488,4.09941e-06
3556,6.49,3.91328e-06
3557,6.492,3.84703e-06
3558,6.494,3.8486e-06
3559,6.497,3.76973e-06
3560,6.498,3.62935e-06
3561,6.5,3.53786e-06
3562,6.502,3.54417e-06
3563,6.504,3.60095e-06
3564,6.506,3.57256e-06
3565,6.508,3.46845e-06
3566,6.51,3.39589e-06
3567,6.513,3.42429e-06
3568,6.514,3.50789e-06
3569,6.516,3.49842e-06
3570,6.518,3.41482e-06
3571,6.52,3.36277e-06
3572,6.522,3.40378e-06
3573,6.524,3.49369e-06
3574,6.526,3.49685e-06
3575,6.528,3.41167e-06
3576,6.53,3.35488e-06
3577,6.532,3.39905e-06
3578,6.534,3.48896e-06
3579,6.536,3.49527e-06
3580,6.538,3.42113e-06
3581,6.54,3.37381e-06
3582,6.542,3.41955e-06
3583,6.544,3.51577e-06
3584,6.547,3.51735e-06
3585,6.549,3.43059e-06
3586,6.55,3.37539e-06
3587,6.552,3.41798e-06
3588,6.554,3.50946e-06
3589,6.556,3.51893e-06
3590,6.558,3.4369e-06
3591,6.56,3.38958e-06
3592,6.563,3.43533e-06
3593,6.564,3.52366e-06
3594,6.566,3.52366e-06
3595,6.568,3.4369e-06
3596,6.57,3.37854e-06
3597,6.572,3.41955e-06
3598,6.574,3.50789e-06
3599,6.576,3.50789e-06
3600,6.578,3.42586e-06
3601,6.58,3.37854e-06
3602,6.582,3.4164e-06
3603,6.584,3.5e-06
3604,6.586,3.49842e-06
3605,6.588,3.41009e-06
3606,6.59,3.34699e-06
3607,6.592,3.38643e-06
3608,6.594,3.47003e-06
3609,6.597,3.46372e-06
3610,6.598,3.38012e-06
3611,6.6,3.33437e-06
3612,6.602,3.36592e-06
3613,6.604,3.41167e-06
3614,6.605,3.46687e-06
3615,6.607,3.38801e-06
3616,6.609,3.31545e-06
3617,6.612,3.29336e-06
3618,6.613,3.36908e-06
3619,6.615,3.42113e-06
3620,6.617,3.34857e-06
3621,6.619,3.2839e-06
3622,6.621,3.26812e-06
3623,6.623,3.34384e-06
3624,6.625,3.39274e-06
3625,6.627,3.31545e-06
3626,6.629,3.23342e-06
3627,6.631,3.22238e-06
3628,6.633,3.29967e-06
3629,6.635,3.34384e-06
3630,6.637,3.26497e-06
3631,6.639,3.19872e-06
3632,6.641,3.18925e-06
3633,6.643,3.26655e-06
3634,6.646,3.30914e-06
3635,6.647,3.21922e-06
3636,6.649,3.13878e-06
3637,6.651,3.11827e-06
3638,6.653,3.16244e-06
3639,6.654,3.23342e-06
3640,6.656,3.20503e-06
3641,6.658,3.15297e-06
3642,6.659,3.07884e-06
3643,6.662,3.0741e-06
3644,6.663,3.1514e-06
3645,6.665,3.18137e-06
3646,6.667,3.08672e-06
3647,6.67,3.01101e-06
3648,6.671,3.21765e-06
3649,6.673,4.08994e-06
3650,6.675,5.33135e-06
3651,6.677,6.39609e-06
3652,6.679,7.26365e-06
3653,6.681,8.03341e-06
3654,6.683,8.72431e-06
3655,6.685,9.26378e-06
3656,6.687,9.58557e-06
3657,6.689,9.85215e-06
3658,6.691,1.01219e-05
3659,6.693,1.04074e-05
3660,6.695,1.05967e-05
3661,6.697,1.0644e-05
3662,6.7,1.06834e-05
3663,6.701,1.07639e-05
3664,6.703,1.08869e-05
3665,6.705,1.09469e-05
3666,6.707,1.08838e-05
3667,6.709,1.08112e-05
3668,6.712,1.0808e-05
3669,6.713,1.08632e-05
3670,6.715,1.08743e-05
3671,6.717,1.07607e-05
3672,6.719,1.06677e-05
3673,6.722,1.06503e-05
3674,6.723,1.06945e-05
3675,6.725,1.06976e-05
3676,6.727,1.05746e-05
3677,6.729,1.04768e-05
3678,6.731,1.04531e-05
3679,6.733,1.04973e-05
3680,6.735,1.05052e-05
3681,6.737,1.03948e-05
3682,6.739,1.03143e-05
3683,6.741,1.03096e-05
3684,6.743,1.03806e-05
3685,6.745,1.04058e-05
3686,6.748,1.03127e-05
3687,6.749,1.02449e-05
3688,6.751,1.02544e-05
3689,6.753,1.03396e-05
3690,6.755,1.03853e-05
3691,6.757,1.03143e-05
3692,6.759,1.02796e-05
3693,6.762,1.03175e-05
3694,6.763,1.0431e-05
3695,6.765,1.05052e-05
3696,6.767,1.04626e-05
3697,6.769,1.04389e-05
3698,6.771,1.0502e-05
3699,6.774,1.06314e-05
3700,6.775,1.0726e-05
3701,6.777,1.07071e-05
3702,6.779,1.07213e-05
3703,6.781,1.08159e-05
3704,6.783,1.098e-05
3705,6.785,1.11014e-05
3706,6.787,1.11141e-05
3707,6.789,1.11503e-05
3708,6.791,1.12623e-05
3709,6.794,1.14516e-05
3710,6.795,1.15983e-05
3711,6.797,1.16409e-05
3712,6.799,1.17056e-05
3713,6.801,1.16583e-05
3714,6.803,1.12466e-05
3715,6.805,1.03411e-05
3716,6.807,9.18175e-06
3717,6.809,8.18958e-06
3718,6.812,7.41192e-06
3719,6.813,6.83145e-06
3720,6.815,6.31248e-06
3721,6.817,5.76986e-06
3722,6.819,5.31557e-06
3723,6.821,4.98748e-06
3724,6.823,4.78399e-06
3725,6.825,4.5884e-06
3726,6.827,4.30762e-06
3727,6.829,4.07732e-06
3728,6.831,3.93063e-06
3729,6.833,3.90381e-06
3730,6.835,3.85176e-06
3731,6.837,3.6956e-06
3732,6.839,3.57414e-06
3733,6.841,3.52366e-06
3734,6.844,3.56152e-06
3735,6.845,3.57729e-06
3736,6.847,3.46845e-06
3737,6.849,3.37696e-06
3738,6.851,3.35804e-06
3739,6.853,3.42744e-06
3740,6.855,3.47318e-06
3741,6.858,3.39589e-06
3742,6.859,3.32964e-06
3743,6.862,3.32333e-06
3744,6.863,3.40851e-06
3745,6.865,3.46057e-06
3746,6.867,3.38801e-06
3747,6.869,3.31702e-06
3748,6.871,3.31387e-06
3749,6.873,3.39432e-06
3750,6.875,3.45583e-06
3751,6.877,3.38801e-06
3752,6.879,3.32964e-06
3753,6.881,3.32491e-06
3754,6.883,3.41955e-06
3755,6.885,3.47476e-06
3756,6.887,3.40378e-06
3757,6.889,3.33753e-06
3758,6.891,3.33122e-06
3759,6.894,3.4164e-06
3760,6.895,3.47792e-06
3761,6.897,3.41482e-06
3762,6.899,3.3533e-06
3763,6.901,3.33911e-06
3764,6.902,3.38643e-06
3765,6.904,3.47792e-06
3766,6.906,3.47318e-06
3767,6.908,3.38643e-06
3768,6.91,3.33437e-06
3769,6.912,3.38012e-06
3770,6.914,3.47003e-06
3771,6.916,3.47003e-06
3772,6.919,3.38801e-06
3773,6.92,3.34384e-06
3774,6.922,3.39274e-06
3775,6.924,3.47949e-06
3776,6.926,3.47161e-06
3777,6.928,3.38485e-06
3778,6.93,3.33122e-06
3779,6.932,3.37696e-06
3780,6.934,3.46845e-06
3781,6.936,3.45583e-06
3782,6.938,3.37223e-06
3783,6.94,3.32964e-06
3784,6.942,3.37696e-06
3785,6.944,3.46372e-06
3786,6.946,3.44952e-06
3787,6.948,3.36119e-06
3788,6.95,3.31229e-06
