,Time (s),Power (Watts)
1922,3.557,4.00319e-06
1923,3.56,3.95587e-06
1924,3.562,3.88488e-06
1925,3.564,3.84387e-06
1926,3.566,3.92747e-06
1927,3.568,4.00161e-06
1928,3.57,3.95271e-06
1929,3.572,3.877e-06
1930,3.574,3.83283e-06
1931,3.576,3.91012e-06
1932,3.578,3.98268e-06
1933,3.58,3.94009e-06
1934,3.582,3.86438e-06
1935,3.584,3.82494e-06
1936,3.586,3.91485e-06
1937,3.588,3.9811e-06
1938,3.589,3.93221e-06
1939,3.592,3.85491e-06
1940,3.594,3.81232e-06
1941,3.596,3.88962e-06
1942,3.598,3.96375e-06
1943,3.6,3.91801e-06
1944,3.602,3.84545e-06
1945,3.604,3.80601e-06
1946,3.606,3.88646e-06
1947,3.607,3.93221e-06
1948,3.609,3.94482e-06
1949,3.611,3.87069e-06
1950,3.613,3.79339e-06
1951,3.615,3.82021e-06
1952,3.617,3.9117e-06
1953,3.619,3.92432e-06
1954,3.621,3.86122e-06
1955,3.623,3.78393e-06
1956,3.625,3.81705e-06
1957,3.627,3.90854e-06
1958,3.629,3.92116e-06
1959,3.631,3.85018e-06
1960,3.633,3.76973e-06
1961,3.635,3.79655e-06
1962,3.637,3.88804e-06
1963,3.639,3.90381e-06
1964,3.641,3.83598e-06
1965,3.643,3.76342e-06
1966,3.645,3.79655e-06
1967,3.647,3.88804e-06
1968,3.649,3.8975e-06
1969,3.651,3.82652e-06
1970,3.652,3.74765e-06
1971,3.655,3.77604e-06
1972,3.657,3.86753e-06
1973,3.659,3.88015e-06
1974,3.661,3.81548e-06
1975,3.663,3.74134e-06
1976,3.665,3.77447e-06
1977,3.666,3.86753e-06
1978,3.669,3.87857e-06
1979,3.671,3.81075e-06
1980,3.673,3.7303e-06
1981,3.674,3.76027e-06
1982,3.677,3.84545e-06
1983,3.679,3.85964e-06
1984,3.681,3.79813e-06
1985,3.683,3.72557e-06
1986,3.685,3.75554e-06
1987,3.687,3.84703e-06
1988,3.689,3.85649e-06
1989,3.691,3.78551e-06
1990,3.693,3.70979e-06
1991,3.695,3.74134e-06
1992,3.697,3.8281e-06
1993,3.699,3.83914e-06
1994,3.701,3.77447e-06
1995,3.703,3.70506e-06
1996,3.705,3.73661e-06
1997,3.706,3.8281e-06
1998,3.709,3.83914e-06
1999,3.71,3.76816e-06
2000,3.713,3.69402e-06
2001,3.715,3.72241e-06
2002,3.717,3.8139e-06
2003,3.719,3.83125e-06
2004,3.721,3.75869e-06
2005,3.723,3.68929e-06
2006,3.725,3.71926e-06
2007,3.727,3.81075e-06
2008,3.729,3.82494e-06
2009,3.731,3.75238e-06
2010,3.733,3.67824e-06
2011,3.735,3.70979e-06
2012,3.737,3.7997e-06
2013,3.739,3.81075e-06
2014,3.741,3.74607e-06
2015,3.743,3.67509e-06
2016,3.745,3.71295e-06
2017,3.746,3.75711e-06
2018,3.748,3.82494e-06
2019,3.75,3.77289e-06
2020,3.752,3.70033e-06
2021,3.754,3.67036e-06
2022,3.756,3.74607e-06
2023,3.757,3.8139e-06
2024,3.76,3.76816e-06
2025,3.762,3.69717e-06
2026,3.764,3.66878e-06
2027,3.765,3.74923e-06
2028,3.768,3.8139e-06
2029,3.77,3.765e-06
2030,3.772,3.69086e-06
2031,3.774,3.66089e-06
2032,3.776,3.73819e-06
2033,3.778,3.80917e-06
2034,3.78,3.76027e-06
2035,3.782,3.68929e-06
2036,3.784,3.66089e-06
2037,3.786,3.74134e-06
2038,3.788,3.80759e-06
2039,3.79,3.75554e-06
2040,3.792,3.68613e-06
2041,3.794,3.65616e-06
2042,3.796,3.73503e-06
2043,3.798,3.80286e-06
2044,3.8,3.75554e-06
2045,3.802,3.68455e-06
2046,3.804,3.65616e-06
2047,3.806,3.74292e-06
2048,3.807,3.80917e-06
2049,3.81,3.75396e-06
2050,3.812,3.67982e-06
2051,3.814,3.65458e-06
2052,3.816,3.73188e-06
2053,3.818,3.79655e-06
2054,3.82,3.74923e-06
2055,3.822,3.67824e-06
2056,3.824,3.65458e-06
2057,3.826,3.73661e-06
2058,3.828,3.7997e-06
2059,3.83,3.74765e-06
2060,3.832,3.67351e-06
2061,3.834,3.64354e-06
2062,3.836,3.72714e-06
2063,3.838,3.79655e-06
2064,3.84,3.7445e-06
2065,3.842,3.67509e-06
2066,3.844,3.64985e-06
2067,3.846,3.73188e-06
2068,3.848,3.79497e-06
2069,3.85,3.74134e-06
2070,3.852,3.6672e-06
2071,3.854,3.63881e-06
2072,3.855,3.72557e-06
2073,3.858,3.78551e-06
2074,3.86,3.73188e-06
2075,3.862,3.66405e-06
2076,3.864,3.6467e-06
2077,3.866,3.72241e-06
2078,3.868,3.79024e-06
2079,3.87,3.73188e-06
2080,3.872,3.65932e-06
2081,3.874,3.6325e-06
2082,3.876,3.71453e-06
2083,3.878,3.76973e-06
2084,3.88,3.71768e-06
2085,3.882,3.64985e-06
2086,3.883,3.62619e-06
2087,3.886,3.70822e-06
2088,3.887,3.77131e-06
2089,3.89,3.71453e-06
2090,3.892,3.63566e-06
2091,3.893,3.61357e-06
2092,3.896,3.68613e-06
2093,3.898,3.7445e-06
2094,3.9,3.68613e-06
2095,3.901,3.65616e-06
2096,3.903,3.59149e-06
2097,3.905,3.63408e-06
2098,3.907,3.72557e-06
2099,3.908,3.7161e-06
2100,3.911,3.64039e-06
2101,3.913,3.57256e-06
2102,3.915,3.60884e-06
2103,3.917,3.6956e-06
2104,3.918,3.69086e-06
2105,3.921,3.62146e-06
2106,3.923,3.56152e-06
2107,3.925,3.60568e-06
2108,3.927,3.69086e-06
2109,3.929,3.68771e-06
2110,3.931,3.61199e-06
2111,3.933,3.54417e-06
2112,3.935,3.58518e-06
2113,3.937,3.66878e-06
2114,3.939,3.66247e-06
2115,3.941,3.60095e-06
2116,3.943,3.53313e-06
2117,3.945,3.57887e-06
2118,3.947,3.66405e-06
2119,3.949,3.66247e-06
2120,3.951,3.59149e-06
2121,3.953,3.52524e-06
2122,3.955,3.56467e-06
2123,3.956,3.60726e-06
2124,3.958,3.66247e-06
2125,3.96,3.60568e-06
2126,3.962,3.54417e-06
2127,3.964,3.52839e-06
2128,3.966,3.61515e-06
2129,3.968,3.66563e-06
2130,3.97,3.60726e-06
2131,3.972,3.5347e-06
2132,3.974,3.5142e-06
2133,3.976,3.59307e-06
2134,3.978,3.6467e-06
2135,3.98,3.59464e-06
2136,3.982,3.52682e-06
2137,3.983,3.51104e-06
2138,3.986,3.59149e-06
2139,3.988,3.64512e-06
2140,3.99,3.58045e-06
2141,3.992,3.50789e-06
2142,3.994,3.48423e-06
2143,3.996,3.56152e-06
2144,3.998,3.61042e-06
2145,4.0,3.5489e-06
2146,4.002,3.48265e-06
2147,4.004,3.46845e-06
2148,4.006,3.54259e-06
2149,4.008,3.5836e-06
2150,4.01,3.51262e-06
2151,4.012,3.44164e-06
2152,4.014,3.41955e-06
2153,4.016,3.48896e-06
2154,4.018,3.52682e-06
2155,4.02,3.46214e-06
2156,4.022,3.39274e-06
2157,4.024,3.38485e-06
2158,4.026,3.45426e-06
2159,4.027,3.48423e-06
2160,4.029,3.45268e-06
2161,4.031,3.37065e-06
2162,4.033,3.3186e-06
2163,4.035,3.35961e-06
2164,4.037,3.41955e-06
2165,4.039,3.39116e-06
2166,4.041,3.31545e-06
2167,4.043,3.26812e-06
2168,4.045,3.31387e-06
2169,4.047,3.38327e-06
2170,4.049,3.33911e-06
2171,4.051,3.25866e-06
2172,4.053,3.20503e-06
2173,4.055,3.25077e-06
2174,4.057,3.31071e-06
2175,4.059,3.27443e-06
2176,4.061,3.19556e-06
2177,4.063,3.16086e-06
2178,4.065,3.20976e-06
2179,4.067,3.26812e-06
2180,4.069,3.22396e-06
2181,4.071,3.13878e-06
2182,4.073,3.09461e-06
2183,4.075,3.14667e-06
2184,4.077,3.20345e-06
2185,4.079,3.15928e-06
2186,4.081,3.08199e-06
2187,4.082,3.05044e-06
2188,4.085,3.1025e-06
2189,4.087,3.15771e-06
2190,4.089,3.10723e-06
2191,4.09,3.02363e-06
2192,4.093,2.98419e-06
2193,4.095,3.04256e-06
2194,4.097,3.09934e-06
2195,4.099,3.05675e-06
2196,4.101,2.98419e-06
2197,4.103,2.99208e-06
2198,4.105,3.15455e-06
2199,4.106,3.29178e-06
2200,4.108,3.6956e-06
2201,4.109,3.96218e-06
2202,4.111,4.84078e-06
2203,4.113,6.31248e-06
2204,4.115,8.44985e-06
2205,4.116,9.72753e-06
2206,4.118,1.25605e-05
2207,4.12,1.56222e-05
2208,4.122,1.88575e-05
2209,4.124,2.21384e-05
2210,4.126,2.53058e-05
2211,4.128,2.81656e-05
2212,4.13,3.062e-05
2213,4.132,3.27858e-05
2214,4.134,3.47213e-05
2215,4.136,3.64296e-05
2216,4.138,3.78918e-05
2217,4.14,3.90796e-05
2218,4.142,4.01475e-05
2219,4.144,4.11349e-05
2220,4.146,4.20451e-05
2221,4.148,4.27959e-05
2222,4.15,4.33717e-05
2223,4.152,4.39048e-05
2224,4.154,4.44395e-05
2225,4.156,4.49427e-05
2226,4.158,4.53434e-05
2227,4.16,4.56226e-05
2228,4.162,4.58955e-05
2229,4.164,4.62031e-05
2230,4.166,4.65154e-05
2231,4.168,4.67378e-05
2232,4.169,4.68529e-05
2233,4.172,4.69807e-05
2234,4.174,4.7159e-05
2235,4.176,4.73577e-05
2236,4.178,4.74839e-05
2237,4.18,4.75107e-05
2238,4.182,4.75722e-05
2239,4.184,4.76937e-05
2240,4.186,4.7842e-05
2241,4.188,4.79208e-05
2242,4.19,4.78909e-05
2243,4.192,4.79051e-05
2244,4.194,4.79745e-05
2245,4.196,4.8088e-05
2246,4.198,4.81322e-05
2247,4.199,4.80833e-05
2248,4.202,4.80738e-05
2249,4.204,4.81306e-05
2250,4.206,4.82269e-05
2251,4.207,4.82521e-05
2252,4.21,4.81764e-05
2253,4.212,4.81369e-05
2254,4.214,4.81669e-05
2255,4.216,4.82395e-05
2256,4.218,4.82458e-05
2257,4.22,4.8159e-05
2258,4.222,4.81133e-05
2259,4.224,4.81338e-05
2260,4.226,4.81922e-05
2261,4.228,4.8189e-05
2262,4.23,4.80817e-05
2263,4.232,4.80139e-05
2264,4.234,4.80186e-05
2265,4.236,4.8066e-05
2266,4.238,4.80439e-05
2267,4.24,4.79287e-05
2268,4.242,4.7853e-05
2269,4.244,4.78514e-05
2270,4.246,4.78893e-05
2271,4.247,4.78577e-05
2272,4.25,4.773e-05
2273,4.252,4.76353e-05
2274,4.254,4.76227e-05
2275,4.256,4.76495e-05
2276,4.258,4.76085e-05
2277,4.26,4.74792e-05
2278,4.262,4.73893e-05
2279,4.264,4.73672e-05
2280,4.266,4.73877e-05
2281,4.268,4.73388e-05
2282,4.27,4.71921e-05
2283,4.272,4.70785e-05
2284,4.274,4.70343e-05
2285,4.276,4.70485e-05
2286,4.278,4.6987e-05
2287,4.28,4.6834e-05
2288,4.282,4.67173e-05
2289,4.284,4.66574e-05
2290,4.286,4.66163e-05
2291,4.288,4.64381e-05
2292,4.29,4.60201e-05
2293,4.291,4.5427e-05
2294,4.294,4.46225e-05
2295,4.296,4.35199e-05
2296,4.298,4.19804e-05
2297,4.3,3.99787e-05
2298,4.302,3.76457e-05
2299,4.304,3.50651e-05
2300,4.306,3.23268e-05
2301,4.307,2.94323e-05
2302,4.31,2.65141e-05
2303,4.312,2.37647e-05
2304,4.314,2.12787e-05
2305,4.316,1.90688e-05
2306,4.318,1.70608e-05
2307,4.32,1.52232e-05
2308,4.322,1.36284e-05
2309,4.324,1.23018e-05
2310,4.326,1.11835e-05
2311,4.328,1.01692e-05
2312,4.33,9.19437e-06
2313,4.332,8.37098e-06
2314,4.334,7.71163e-06
2315,4.336,7.1832e-06
2316,4.338,6.68159e-06
2317,4.34,6.1579e-06
2318,4.341,5.72885e-06
2319,4.344,5.41337e-06
2320,4.346,5.19412e-06
2321,4.348,4.94647e-06
2322,4.35,4.64676e-06
2323,4.352,4.40542e-06
2324,4.354,4.26503e-06
2325,4.356,4.19721e-06
2326,4.357,4.08994e-06
2327,4.36,3.91328e-06
2328,4.362,3.78078e-06
2329,4.364,3.7303e-06
2330,4.366,3.74134e-06
2331,4.368,3.70664e-06
2332,4.37,3.57887e-06
2333,4.372,3.48423e-06
2334,4.374,3.47003e-06
2335,4.376,3.52208e-06
2336,4.378,3.52524e-06
2337,4.38,3.43848e-06
2338,4.381,3.37381e-06
2339,4.384,3.38958e-06
2340,4.386,3.45899e-06
2341,4.388,3.47949e-06
2342,4.39,3.39589e-06
2343,4.392,3.33911e-06
2344,4.394,3.35015e-06
2345,4.396,3.43533e-06
2346,4.398,3.4653e-06
2347,4.4,3.39905e-06
2348,4.402,3.35015e-06
2349,4.404,3.37223e-06
2350,4.406,3.46214e-06
2351,4.408,3.49685e-06
2352,4.41,3.43059e-06
2353,4.412,3.37381e-06
2354,4.414,3.39432e-06
2355,4.416,3.4858e-06
2356,4.418,3.52839e-06
2357,4.42,3.47634e-06
2358,4.422,3.42429e-06
2359,4.424,3.44164e-06
2360,4.426,3.53944e-06
2361,4.428,3.5836e-06
2362,4.43,3.52524e-06
2363,4.432,3.4653e-06
2364,4.434,3.48107e-06
2365,4.436,3.58045e-06
2366,4.438,3.62619e-06
2367,4.439,3.60095e-06
2368,4.441,3.54732e-06
2369,4.443,3.51104e-06
2370,4.444,3.58202e-06
2371,4.447,3.67509e-06
2372,4.449,3.65301e-06
2373,4.451,3.59149e-06
2374,4.453,3.55048e-06
2375,4.455,3.61199e-06
2376,4.457,3.70191e-06
2377,4.459,3.68455e-06
2378,4.461,3.6325e-06
2379,4.463,3.58202e-06
2380,4.465,3.65143e-06
2381,4.467,3.73976e-06
2382,4.469,3.71926e-06
2383,4.471,3.65143e-06
2384,4.473,3.60253e-06
2385,4.475,3.66089e-06
2386,4.477,3.7445e-06
2387,4.479,3.72399e-06
2388,4.481,3.66405e-06
2389,4.483,3.61673e-06
2390,4.485,3.68298e-06
2391,4.487,3.76816e-06
2392,4.489,3.74923e-06
2393,4.491,3.67667e-06
2394,4.493,3.62304e-06
2395,4.495,3.68455e-06
2396,4.497,3.765e-06
2397,4.499,3.74134e-06
2398,4.501,3.67667e-06
2399,4.503,3.62461e-06
2400,4.505,3.68771e-06
2401,4.506,3.76816e-06
2402,4.509,3.74607e-06
2403,4.511,3.67667e-06
2404,4.512,3.62146e-06
2405,4.515,3.67667e-06
2406,4.517,3.76027e-06
2407,4.519,3.7445e-06
2408,4.521,3.67509e-06
2409,4.523,3.62619e-06
2410,4.525,3.67982e-06
2411,4.527,3.76342e-06
2412,4.529,3.74292e-06
2413,4.531,3.67509e-06
2414,4.533,3.61673e-06
2415,4.535,3.67982e-06
2416,4.537,3.75869e-06
2417,4.539,3.74765e-06
2418,4.541,3.68455e-06
2419,4.543,3.62777e-06
2420,4.544,3.68771e-06
2421,4.547,3.76973e-06
2422,4.549,3.75081e-06
2423,4.551,3.68298e-06
2424,4.553,3.6183e-06
2425,4.555,3.67194e-06
2426,4.556,3.75396e-06
2427,4.559,3.73819e-06
2428,4.561,3.67667e-06
2429,4.562,3.61042e-06
2430,4.565,3.66089e-06
2431,4.567,3.73976e-06
2432,4.569,3.72241e-06
2433,4.571,3.64985e-06
2434,4.573,3.5836e-06
2435,4.575,3.63408e-06
2436,4.577,3.71453e-06
2437,4.579,3.6956e-06
2438,4.581,3.63092e-06
2439,4.583,3.57098e-06
2440,4.585,3.62461e-06
2441,4.587,3.70664e-06
2442,4.589,3.68613e-06
2443,4.591,3.6183e-06
2444,4.593,3.55363e-06
2445,4.595,3.60411e-06
2446,4.597,3.68613e-06
2447,4.599,3.67036e-06
2448,4.601,3.60726e-06
2449,4.603,3.54732e-06
2450,4.605,3.60253e-06
2451,4.607,3.67982e-06
2452,4.609,3.66089e-06
2453,4.611,3.59622e-06
2454,4.613,3.52366e-06
2455,4.615,3.56783e-06
2456,4.617,3.64827e-06
2457,4.619,3.6325e-06
2458,4.621,3.56783e-06
2459,4.623,3.50631e-06
2460,4.625,3.55205e-06
2461,4.627,3.63092e-06
2462,4.629,3.61199e-06
2463,4.631,3.54574e-06
2464,4.633,3.47634e-06
2465,4.635,3.52208e-06
2466,4.637,3.59938e-06
2467,4.639,3.58833e-06
2468,4.641,3.52682e-06
2469,4.643,3.4653e-06
2470,4.645,3.5142e-06
2471,4.647,3.59307e-06
2472,4.649,3.57887e-06
2473,4.651,3.5142e-06
2474,4.653,3.45268e-06
2475,4.655,3.50158e-06
2476,4.656,3.57256e-06
2477,4.659,3.56625e-06
2478,4.661,3.51104e-06
2479,4.663,3.44795e-06
2480,4.665,3.50158e-06
2481,4.667,3.5836e-06
2482,4.669,3.57571e-06
2483,4.671,3.50946e-06
2484,4.673,3.44637e-06
2485,4.675,3.49527e-06
2486,4.677,3.57571e-06
2487,4.679,3.57098e-06
2488,4.681,3.5142e-06
2489,4.683,3.45583e-06
2490,4.685,3.5142e-06
2491,4.687,3.59938e-06
2492,4.689,3.58518e-06
2493,4.69,3.53155e-06
2494,4.693,3.4653e-06
2495,4.695,3.51735e-06
2496,4.697,3.60726e-06
2497,4.699,3.59464e-06
2498,4.701,3.54101e-06
2499,4.703,3.48896e-06
2500,4.705,3.5489e-06
2501,4.707,3.63723e-06
2502,4.709,3.61988e-06
2503,4.711,3.5631e-06
2504,4.713,3.50631e-06
2505,4.715,3.56625e-06
2506,4.717,3.65616e-06
2507,4.719,3.64039e-06
2508,4.721,3.5836e-06
2509,4.723,3.53313e-06
2510,4.725,3.5978e-06
2511,4.727,3.6814e-06
2512,4.729,3.66247e-06
2513,4.731,3.60411e-06
2514,4.733,3.54417e-06
2515,4.735,3.60568e-06
2516,4.737,3.69402e-06
2517,4.739,3.67351e-06
2518,4.741,3.61515e-06
2519,4.743,3.5631e-06
2520,4.745,3.62777e-06
2521,4.747,3.71295e-06
2522,4.748,3.6956e-06
2523,4.751,3.62777e-06
2524,4.753,3.57571e-06
2525,4.755,3.64354e-06
2526,4.757,3.7303e-06
2527,4.759,3.70979e-06
2528,4.761,3.65143e-06
2529,4.763,3.60411e-06
2530,4.765,3.67036e-06
2531,4.767,3.75869e-06
2532,4.769,3.73188e-06
2533,4.771,3.6672e-06
2534,4.773,3.61515e-06
2535,4.775,3.67667e-06
2536,4.777,3.75869e-06
2537,4.779,3.7303e-06
2538,4.781,3.66878e-06
2539,4.783,3.6183e-06
2540,4.785,3.67982e-06
2541,4.787,3.76185e-06
2542,4.789,3.7303e-06
2543,4.791,3.65616e-06
2544,4.793,3.60095e-06
2545,4.794,3.61988e-06
2546,4.796,3.70979e-06
2547,4.798,3.74134e-06
2548,4.8,3.67824e-06
2549,4.802,3.60568e-06
2550,4.804,3.61988e-06
2551,4.806,3.70822e-06
2552,4.808,3.73503e-06
2553,4.81,3.67036e-06
2554,4.812,3.5978e-06
2555,4.814,3.60884e-06
2556,4.816,3.6956e-06
2557,4.818,3.7303e-06
2558,4.82,3.6672e-06
2559,4.822,3.5978e-06
2560,4.824,3.61357e-06
2561,4.826,3.70348e-06
2562,4.828,3.73188e-06
2563,4.83,3.66405e-06
2564,4.832,3.59149e-06
2565,4.834,3.61042e-06
2566,4.836,3.69244e-06
2567,4.838,3.71926e-06
2568,4.84,3.65143e-06
2569,4.841,3.5836e-06
2570,4.844,3.59464e-06
2571,4.846,3.67982e-06
2572,4.848,3.70033e-06
2573,4.85,3.61515e-06
2574,4.852,3.53944e-06
2575,4.854,3.54732e-06
2576,4.856,3.62619e-06
2577,4.858,3.63566e-06
2578,4.86,3.55205e-06
2579,4.862,3.48423e-06
2580,4.864,3.49842e-06
2581,4.866,3.57256e-06
2582,4.868,3.56941e-06
2583,4.87,3.47476e-06
2584,4.872,3.40062e-06
2585,4.873,3.41324e-06
2586,4.876,3.48265e-06
2587,4.878,3.47634e-06
2588,4.88,3.38485e-06
2589,4.882,3.32964e-06
2590,4.884,3.33911e-06
2591,4.886,3.41167e-06
2592,4.887,3.39274e-06
2593,4.889,3.28705e-06
2594,4.892,3.2208e-06
2595,4.894,3.24446e-06
2596,4.896,3.30914e-06
2597,4.898,3.29178e-06
2598,4.9,3.19714e-06
2599,4.902,3.14193e-06
2600,4.904,3.17033e-06
2601,4.906,3.23342e-06
2602,4.908,3.21607e-06
2603,4.91,3.10723e-06
2604,4.912,3.05044e-06
2605,4.914,3.08041e-06
2606,4.916,3.14509e-06
2607,4.918,3.11827e-06
2608,4.92,3.02521e-06
2609,4.922,2.97473e-06
2610,4.924,3.01101e-06
2611,4.926,3.07568e-06
2612,4.928,3.04887e-06
2613,4.93,2.94003e-06
2614,4.932,2.88955e-06
2615,4.934,2.92583e-06
2616,4.936,2.9905e-06
2617,4.938,2.95738e-06
2618,4.94,2.86273e-06
2619,4.942,2.82645e-06
2620,4.944,2.87378e-06
2621,4.946,2.94791e-06
2622,4.948,2.91479e-06
2623,4.95,2.82015e-06
2624,4.952,2.78387e-06
2625,4.954,2.83276e-06
2626,4.956,2.90217e-06
2627,4.958,2.87851e-06
2628,4.959,2.79491e-06
2629,4.962,2.76336e-06
2630,4.964,2.82645e-06
2631,4.966,2.90217e-06
2632,4.968,2.88009e-06
2633,4.97,2.79018e-06
2634,4.972,2.75705e-06
2635,4.974,2.8091e-06
2636,4.976,2.88166e-06
2637,4.978,2.86589e-06
2638,4.98,2.77598e-06
2639,4.982,2.75232e-06
2640,4.984,2.81226e-06
2641,4.986,2.89113e-06
2642,4.988,2.87062e-06
2643,4.99,2.77913e-06
2644,4.992,2.75074e-06
2645,4.994,2.80753e-06
2646,4.996,2.87693e-06
2647,4.997,2.88482e-06
2648,4.999,2.80595e-06
2649,5.001,2.75232e-06
2650,5.003,2.76809e-06
2651,5.005,2.85169e-06
2652,5.006,2.89586e-06
2653,5.009,2.81541e-06
2654,5.011,2.75232e-06
2655,5.013,2.76336e-06
2656,5.015,2.84223e-06
2657,5.017,2.88009e-06
2658,5.019,2.79964e-06
2659,5.021,2.74601e-06
2660,5.023,2.76336e-06
2661,5.025,2.84854e-06
2662,5.027,2.8927e-06
2663,5.028,2.85958e-06
2664,5.03,2.77282e-06
2665,5.032,2.74601e-06
2666,5.034,2.80122e-06
2667,5.036,2.87062e-06
2668,5.038,2.84854e-06
2669,5.04,2.76809e-06
2670,5.042,2.7397e-06
2671,5.044,2.80595e-06
2672,5.046,2.88482e-06
2673,5.048,2.85958e-06
2674,5.05,2.77125e-06
2675,5.052,2.74128e-06
2676,5.054,2.80122e-06
2677,5.056,2.8722e-06
2678,5.058,2.85012e-06
2679,5.06,2.76651e-06
2680,5.062,2.74285e-06
2681,5.064,2.80279e-06
2682,5.066,2.88324e-06
2683,5.068,2.86116e-06
2684,5.07,2.77125e-06
2685,5.072,2.74128e-06
2686,5.074,2.79964e-06
2687,5.076,2.87378e-06
2688,5.078,2.84854e-06
2689,5.08,2.76651e-06
2690,5.082,2.74285e-06
2691,5.084,2.80437e-06
2692,5.086,2.88482e-06
2693,5.088,2.86747e-06
2694,5.09,2.7744e-06
2695,5.091,2.75232e-06
2696,5.093,2.76967e-06
2697,5.095,2.84696e-06
2698,5.097,2.87851e-06
2699,5.099,2.80279e-06
2700,5.101,2.75074e-06
2701,5.103,2.77125e-06
2702,5.105,2.86116e-06
2703,5.106,2.90217e-06
2704,5.109,2.81857e-06
2705,5.111,2.75863e-06
2706,5.113,2.77282e-06
2707,5.115,2.85169e-06
2708,5.117,2.89113e-06
2709,5.119,2.81068e-06
2710,5.121,2.75705e-06
2711,5.123,2.77756e-06
2712,5.125,2.86431e-06
2713,5.127,2.90217e-06
2714,5.129,2.82488e-06
2715,5.131,2.76021e-06
2716,5.133,2.7744e-06
2717,5.135,2.85485e-06
2718,5.137,2.89428e-06
2719,5.138,2.80753e-06
2720,5.141,2.75705e-06
2721,5.143,2.77598e-06
2722,5.145,2.86273e-06
2723,5.147,2.89902e-06
2724,5.149,2.81699e-06
2725,5.151,2.75547e-06
2726,5.153,2.76809e-06
2727,5.155,2.85169e-06
2728,5.156,2.8864e-06
2729,5.159,2.81226e-06
2730,5.161,2.75863e-06
2731,5.163,2.78229e-06
2732,5.165,2.87378e-06
2733,5.167,2.91794e-06
2734,5.169,2.85012e-06
2735,5.17,2.79964e-06
2736,5.172,2.81857e-06
2737,5.174,2.86273e-06
2738,5.175,2.95422e-06
2739,5.178,2.95107e-06
2740,5.179,2.88955e-06
2741,5.182,2.8722e-06
2742,5.184,2.94476e-06
2743,5.186,3.04571e-06
2744,5.188,3.0394e-06
2745,5.19,2.97631e-06
2746,5.192,2.95107e-06
2747,5.194,3.01416e-06
2748,5.196,3.10723e-06
2749,5.198,3.11827e-06
2750,5.2,3.05675e-06
2751,5.202,3.03309e-06
2752,5.204,3.09303e-06
2753,5.206,3.18925e-06
2754,5.208,3.2003e-06
2755,5.21,3.13562e-06
2756,5.212,3.09777e-06
2757,5.214,3.15455e-06
2758,5.216,3.26181e-06
2759,5.218,3.27286e-06
2760,5.22,3.21134e-06
2761,5.222,3.17821e-06
2762,5.224,3.22869e-06
2763,5.226,3.3328e-06
2764,5.228,3.34699e-06
2765,5.23,3.29494e-06
2766,5.232,3.24762e-06
2767,5.233,3.29967e-06
2768,5.236,3.40062e-06
2769,5.238,3.42586e-06
2770,5.24,3.37696e-06
2771,5.242,3.33437e-06
2772,5.244,3.38012e-06
2773,5.246,3.48107e-06
2774,5.248,3.50316e-06
2775,5.25,3.45268e-06
2776,5.252,3.39905e-06
2777,5.254,3.44321e-06
2778,5.255,3.54574e-06
2779,5.258,3.57256e-06
2780,5.26,3.51893e-06
2781,5.262,3.4653e-06
2782,5.263,3.47003e-06
2783,5.264,3.50631e-06
2784,5.266,3.60095e-06
2785,5.268,3.62461e-06
2786,5.27,3.5631e-06
2787,5.272,3.50158e-06
2788,5.274,3.53786e-06
2789,5.276,3.62619e-06
2790,5.278,3.64354e-06
2791,5.28,3.58833e-06
2792,5.282,3.52524e-06
2793,5.284,3.56152e-06
2794,5.286,3.65301e-06
2795,5.288,3.67509e-06
2796,5.29,3.60884e-06
2797,5.292,3.54101e-06
2798,5.294,3.57098e-06
2799,5.295,3.66089e-06
2800,5.298,3.67667e-06
2801,5.3,3.61988e-06
2802,5.302,3.55048e-06
2803,5.304,3.58518e-06
2804,5.305,3.63408e-06
2805,5.307,3.71137e-06
2806,5.309,3.66405e-06
2807,5.31,3.63566e-06
2808,5.312,3.56783e-06
2809,5.314,3.59464e-06
2810,5.316,3.68771e-06
2811,5.318,3.70191e-06
2812,5.32,3.64196e-06
2813,5.322,3.57887e-06
2814,5.324,3.60884e-06
2815,5.326,3.70348e-06
2816,5.328,3.71926e-06
2817,5.33,3.65301e-06
2818,5.332,3.58518e-06
2819,5.334,3.61515e-06
2820,5.336,3.70664e-06
2821,5.338,3.72241e-06
2822,5.34,3.66089e-06
2823,5.342,3.59464e-06
2824,5.344,3.62461e-06
2825,5.346,3.71926e-06
2826,5.348,3.73345e-06
2827,5.35,3.67036e-06
2828,5.352,3.59938e-06
2829,5.354,3.62777e-06
2830,5.355,3.71926e-06
2831,5.358,3.73345e-06
2832,5.36,3.67351e-06
2833,5.362,3.61042e-06
2834,5.364,3.63723e-06
2835,5.366,3.7303e-06
2836,5.368,3.73976e-06
2837,5.37,3.67824e-06
2838,5.372,3.60884e-06
2839,5.374,3.63566e-06
2840,5.376,3.72872e-06
2841,5.377,3.74292e-06
2842,5.38,3.6814e-06
2843,5.382,3.61515e-06
2844,5.384,3.64985e-06
2845,5.386,3.73819e-06
2846,5.388,3.75238e-06
2847,5.39,3.68771e-06
2848,5.392,3.61988e-06
2849,5.394,3.6467e-06
2850,5.396,3.73819e-06
2851,5.398,3.74765e-06
2852,5.4,3.68613e-06
2853,5.402,3.62146e-06
